Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date
ORD1358,15-01-2025,Vikas,vikas80@gmail.com,9139900666,Pune,Maharashtra,Bottle,Home,4,9999, ,UPI,Delivered,24-01-2025
ORD1359,03-06-2025,Priya,priya71@gmail.com,9848437643,Bengaluru,Karnataka,Shoes,Fashion,5 ,1499,20,Wallet,Cancelled,09-06-2025
ORD1360,32-13-2025,Vikas,vikas94@gmail.com,9394841989,Lucknow ,UP,Bottle,Home,1,1999 , ,COD,Pending,24-02-2025
ORD1361,30-01-2025,Amit,amit73@gmail.com,9645486322,Lucknow,UP,Mouse,Electronics,3,1999 , ,NetBanking,Pending,09-02-2025
ORD1362,13-05-2025,Priya,priya84@gmail.com,9419451949,Pune,Maharashtra,Bottle,Home,3,9999,20,UPI,Delivered,23-05-2025
ORD1363,21-04-2025,Neha,neha67@gmail.com,9282801738,Lucknow,UP,Shoes,Fashion,N/A,1999 ,N/A,NetBanking,Delivered,27-04-2025
ORD1364,12-05-2025,Rahul,rahul80@gmail.com,9356805063,Bengaluru,Karnataka,Mouse,Electronics,5 ,499,15,COD,Cancelled,19-05-2025
 ,23-06-2025,Sneha,sneha38@gmail.com,9546087489,Pune,Maharashtra,Shoes,Fashion,5,9999, ,Wallet,Returned,28-06-2025
ORD1366,18-01-2025,Rohit,rohit54@gmail.com,9180294906,Mumbai,Maharashtra,Watch,Fashion,N/A,1999 ,10,UPI,Cancelled,21-01-2025
ORD1367,04-04-2025,Amit,amit5@gmail.com,9360955921,Lucknow,UP,Bottle,Home,-1,999,10,COD,Pending,09-04-2025
ORD1368,20-06-2025,Neha,neha37@gmail.com,9846729797,Lucknow,UP,Bottle,Home,-1,1999 ,N/A,Wallet,Returned,25-06-2025
ORD1369,2025/06/14,Sneha,sneha15@gmail.com,9836165631,Pune,Maharashtra,Shoes,Fashion,5 ,1499, ,Card,Returned,24-06-2025
ORD1370,17-05-2025,Rahul,rahul24@gmail.com,9244713912,Bengaluru,Karnataka,Bottle,Home,5 ,4999,15,Wallet,Pending,22-05-2025
ORD1371,04-01-2025,Sneha,sneha55@gmail.com,9125679072,Jaipur,Rajasthan,Chair,Furniture,2,1999 ,0,Wallet,Delivered,14-01-2025
ORD1372,04-02-2025,Rahul,rahul15gmail.com,9509340822,Delhi,Delhi,Shoes,Fashion,1,499, ,NetBanking,Returned,06-02-2025
ORD1373,12-05-2025,Neha,neha77@gmail.com,9898877941,Pune,Maharashtra,Bottle,Home,4,4999, ,Wallet,Returned,16-05-2025
ORD1374,09-04-2025,Sneha,sneha22@gmail.com,N/A,Pune,Maharashtra,Shoes,Fashion,N/A,9999,10,UPI,Delivered,14-04-2025
ORD1375,04-04-2025,Rahul,rahul19@gmail.com,9691259107,Mumbai,Maharashtra,Bottle,Home,1,2599,0,UPI,Delivered,
ORD1376,01-06-2025,Sneha,sneha34@gmail.com,9409847018,Lucknow,UP,Mouse,Electronics,4,999,N/A,COD,Delivered,11-06-2025
ORD1377,18-03-2025,Sneha,sneha95@gmail.com,9420527618,Pune,Maharashtra,Mouse,Electronics,-1,1499,15,Card,Pending,28-03-2025
ORD1378,2025/06/22,vikas  ,vikas70@gmail.com,9986148293,Mumbai ,Maharashtra,Shoes,Fashion,4,1499,15,COD,Cancelled,24-06-2025
ORD1379,19-01-2025,Amit,amit6@gmail.com,9793867955,Bengaluru,Karnataka,Watch,Fashion,5,NULL,5,NetBanking,Pending,25-01-2025
ORD1380,23-02-2025,Rahul,rahul45@gmail.com,9536788264,Mumbai,Maharashtra,Laptop,Electronics,4,9999,N/A,NetBanking,Returned,03-03-2025
ORD1381,06-02-2025,Neha,neha93@gmail.com,9427460011,Bengaluru,Karnataka,Shoes,Fashion,5 ,2599,20,Card,Pending,10-02-2025
ORD1382,25-01-2025,Rahul,rahul41@gmail.com,9829324614,Mumbai,Maharashtra,Chair,Furniture,1,1499,20,Wallet,Pending,04-02-2025
ORD1383,31-01-2025,Sneha,sneha4@gmail.com,9544514226,Pune,Maharashtra,Shoes,Fashion,2,NULL,20,NetBanking,Cancelled,06-02-2025
ORD1384,04-06-2025,Vikas,vikas93@gmail.com,9844862358,Mumbai,Maharashtra,Bottle,Home,-1,999,15,Card,Delivered,08-06-2025
ORD1385,25-01-2025,Sneha,sneha67@gmail.com,9237413851,Pune,Maharashtra,Watch,Fashion,3,2599,10,UPI,Returned,28-01-2025
ORD1386,02-03-2025,Amit,amit9@gmail.com,9363174202,Lucknow,UP,Shoes,Fashion,-1,2599,15,UPI,Cancelled,07-03-2025
ORD1387,2025/01/23,Sneha,sneha95@gmail.com,9193279554,Mumbai,Maharashtra,Watch,Fashion,4,9999,15,UPI,Delivered,30-01-2025
ORD1388,14-05-2025,Rahul,rahul15@gmail.com,9666479823,Mumbai,Maharashtra,Shoes,Fashion,N/A,1499,15,Card,Returned,18-05-2025
ORD1389,08-04-2025,Vikas,vikas47@gmail.com,9142891755,Lucknow,UP,Shoes,Fashion,-1,4999,5,COD,Returned,15-04-2025
ORD1390,02-03-2025,Sneha,sneha78@gmail.com,9322453651,Delhi,Delhi,Laptop,Electronics,3,NULL,15,NetBanking,Delivered,11-03-2025
ORD1391,20-05-2025,Neha,neha45@gmail.com,9753301285,Bengaluru,Karnataka,Bottle,Home,5,999,20,Card,Returned,30-05-2025
ORD1392,20-06-2025,Vikas,vikas1@gmail.com,9619221858,Bengaluru,Karnataka,Chair,Furniture,1,9999,0,COD,Cancelled,27-06-2025
ORD1393,07-01-2025,Amit,amit34@gmail.com,9886422749,Jaipur,Rajasthan,Watch,Fashion,N/A,NULL, ,NetBanking,Pending,09-01-2025
ORD1394,29-05-2025,Rohit,rohit95@gmail.com,9121735342,Lucknow,UP,Mouse,Electronics,-1,NULL, ,COD,Delivered,02-06-2025
ORD1395,29-06-2025,Neha,neha45@gmail.com,9291811387,Lucknow,UP,Chair,Furniture,1,499,5,COD,Pending,07-07-2025
ORD1396,2025/03/09,Sneha,sneha28@gmail.com,N/A,Jaipur ,Rajasthan,Chair,Furniture,-1,1499,0,COD,Returned,17-03-2025
ORD1397,14-04-2025,Neha,neha78@gmail.com,9357537586,Delhi,Delhi,Mouse,Electronics,2,NULL,20,Wallet,Cancelled,16-04-2025
ORD1398,02-03-2025,Neha,neha25@gmail.com,9218737753,Bengaluru,Karnataka,Laptop,Electronics,3,1999 ,0,NetBanking,Cancelled,08-03-2025
ORD1399,06-01-2025,Neha,neha99@gmail.com,9936830524,Pune,Maharashtra,Chair,Furniture,3,1499,10,UPI,Returned,16-01-2025
ORD1400,32-13-2025,Rahul,rahul47@gmail.com,9349245979,Lucknow,UP,Bottle,Home,4,1999 ,20,Card,Returned,
ORD1401,17-06-2025,Rohit,rohit47@gmail.com,9281394007,Delhi,Delhi,Laptop,Electronics,4,1999 ,15,COD,Returned,19-06-2025
ORD1402,15-06-2025,Rohit,rohit82@gmail.com,9529644273,Jaipur,Rajasthan,Laptop,Electronics,1,1499, ,COD,Returned,18-06-2025
ORD1403,15-04-2025,Rohit,rohit30gmail.com,9450277671,Jaipur,Rajasthan,Chair,Furniture,4,1499,15,COD,Cancelled,17-04-2025
ORD1404,11-04-2025,Sneha,sneha22@gmail.com,9434292317,Mumbai,Maharashtra,Laptop,Electronics,4,1499,5,Wallet,Cancelled,20-04-2025
ORD1405,2025/04/07,amit  ,amit80@gmail.com,9897156362,Mumbai,Maharashtra,Watch,Fashion,1,1499,N/A,Wallet,Returned,13-04-2025
ORD1406,24-01-2025,Neha,neha53@gmail.com,9256072372,Bengaluru,Karnataka,Watch,Fashion,5 ,4999,10,UPI,Delivered,26-01-2025
ORD1407,17-01-2025,Rahul,rahul1@gmail.com,9762627881,Bengaluru,Karnataka,Chair,Furniture,5 ,1999 ,20,Card,Cancelled,22-01-2025
ORD1408,13-02-2025,Neha,neha66@gmail.com,9629553838,Jaipur,Rajasthan,Mouse,Electronics,5,2599,20,Wallet,Returned,21-02-2025
ORD1409,06-02-2025,Priya,priya1@gmail.com,9526867921,Delhi,Delhi,Watch,Fashion,4,9999,5,Wallet,Returned,08-02-2025
ORD1410,10-03-2025,Rahul,rahul37@gmail.com,9300174389,Bengaluru,Karnataka,Chair,Furniture,N/A,1499,0,Wallet,Returned,12-03-2025
ORD1411,13-01-2025,Sneha,sneha95@gmail.com,9918096448,Mumbai,Maharashtra,Laptop,Electronics,1,1999 ,15,COD,Pending,16-01-2025
ORD1412,24-04-2025,Vikas,vikas28@gmail.com,9954928448,Mumbai,Maharashtra,Watch,Fashion,5,1999 ,5,COD,Pending,03-05-2025
ORD1413,24-01-2025,Sneha,sneha36@gmail.com,9979933333,Pune,Maharashtra,Laptop,Electronics,5 ,NULL, ,COD,Cancelled,28-01-2025
ORD1414,2025/05/05,Rohit,rohit22@gmail.com,9342595670,Lucknow ,UP,Shoes,Fashion,3,NULL,N/A,Wallet,Pending,11-05-2025
ORD1415,22-05-2025,Vikas,vikas88@gmail.com,9567074339,Jaipur,Rajasthan,Mouse,Electronics,-1,1499,N/A,Card,Pending,27-05-2025
ORD1416,14-03-2025,Rahul,rahul73@gmail.com,9442177066,Jaipur,Rajasthan,Watch,Fashion,4,NULL,20,COD,Delivered,20-03-2025
ORD1417,04-01-2025,Rohit,rohit91@gmail.com,9485740696,Delhi,Delhi,Mouse,Electronics,4,4999,N/A,UPI,Pending,13-01-2025
ORD1418,05-04-2025,Sneha,sneha54@gmail.com,N/A,Jaipur,Rajasthan,Chair,Furniture,4,4999,N/A,NetBanking,Returned,13-04-2025
ORD1419,23-06-2025,Rohit,rohit64@gmail.com,9562675135,Jaipur,Rajasthan,Chair,Furniture,3,1499,0,Wallet,Delivered,01-07-2025
ORD1420,14-04-2025,Priya,priya90@gmail.com,9279538962,Bengaluru,Karnataka,Watch,Fashion,4,NULL,15,NetBanking,Pending,17-04-2025
ORD1421,14-03-2025,Vikas,vikas31@gmail.com,9183431745,Mumbai,Maharashtra,Watch,Fashion,4,999,10,NetBanking,Pending,21-03-2025
ORD1422,09-05-2025,Amit,amit95@gmail.com,9157480200,Delhi,Delhi,Watch,Fashion,5 ,4999,5,NetBanking,Cancelled,15-05-2025
ORD1423,2025/05/11,Neha,neha44@gmail.com,9368932409,Pune,Maharashtra,Laptop,Electronics,N/A,2599,N/A,COD,Cancelled,17-05-2025
ORD1424,29-03-2025,Priya,priya48@gmail.com,9166100655,Bengaluru,Karnataka,Laptop,Electronics,2,9999,20,NetBanking,Cancelled,04-04-2025
ORD1425,11-02-2025,Priya,priya36@gmail.com,9830537173,Delhi,Delhi,Chair,Furniture,-1,4999,20,Wallet,Pending,
ORD1426,19-06-2025,Priya,priya86@gmail.com,9338976081,Pune,Maharashtra,Laptop,Electronics,5,1499,10,COD,Delivered,26-06-2025
ORD1427,14-02-2025,Sneha,sneha25@gmail.com,9764093062,Jaipur,Rajasthan,Watch,Fashion,5,9999, ,NetBanking,Pending,22-02-2025
ORD1428,02-04-2025,Priya,priya27@gmail.com,9575383484,Jaipur,Rajasthan,Bottle,Home,5 ,499,5,Card,Cancelled,08-04-2025
ORD1429,17-01-2025,Sneha,sneha22@gmail.com,9394853096,Lucknow,UP,Laptop,Electronics,N/A,9999,5,COD,Cancelled,24-01-2025
ORD1430,13-02-2025,Sneha,sneha17@gmail.com,9770563699,Lucknow,UP,Watch,Fashion,5,1499,20,Wallet,Cancelled,16-02-2025
ORD1431,05-02-2025,Priya,priya43@gmail.com,9340031993,Bengaluru,Karnataka,Shoes,Fashion,2,999,5,COD,Cancelled,15-02-2025
ORD1432,2025/03/12,priya  ,priya19@gmail.com,9337719495,Mumbai ,Maharashtra,Watch,Fashion,-1,2599,15,COD,Delivered,18-03-2025
ORD1433,16-04-2025,Sneha,sneha19@gmail.com,9818263600,Jaipur,Rajasthan,Shoes,Fashion,5,499,15,UPI,Cancelled,20-04-2025
ORD1434,12-01-2025,Vikas,vikas94gmail.com,9723823343,Jaipur,Rajasthan,Chair,Furniture,5,1999 ,N/A,Wallet,Cancelled,20-01-2025
ORD1435,05-03-2025,Rohit,rohit67@gmail.com,9653409026,Lucknow,UP,Laptop,Electronics,5,4999,20,NetBanking,Cancelled,08-03-2025
ORD1436,22-06-2025,Amit,amit73@gmail.com,9568733492,Lucknow,UP,Watch,Fashion,5 ,999,15,UPI,Cancelled,01-07-2025
ORD1437,01-06-2025,Vikas,vikas1@gmail.com,9541696034,Bengaluru,Karnataka,Bottle,Home,4,2599, ,NetBanking,Cancelled,09-06-2025
 ,14-01-2025,Priya,priya40@gmail.com,9861729728,Delhi,Delhi,Bottle,Home,2,499,0,COD,Cancelled,19-01-2025
ORD1439,22-05-2025,Rahul,rahul34@gmail.com,9519365466,Lucknow,UP,Mouse,Electronics,5,1499,N/A,NetBanking,Delivered,29-05-2025
ORD1440,32-13-2025,Rohit,rohit72@gmail.com,N/A,Pune,Maharashtra,Watch,Fashion,2,4999,15,NetBanking,Pending,12-02-2025
ORD1441,2025/05/10,Vikas,vikas54@gmail.com,9483730187,Delhi,Delhi,Mouse,Electronics,-1,NULL,5,COD,Returned,13-05-2025
ORD1442,15-01-2025,Sneha,sneha75@gmail.com,9866056523,Mumbai,Maharashtra,Watch,Fashion,4,999,15,UPI,Cancelled,22-01-2025
ORD1443,14-02-2025,Sneha,sneha36@gmail.com,9605647471,Lucknow,UP,Watch,Fashion,1,1499,0,Card,Pending,16-02-2025
ORD1444,02-04-2025,Priya,priya86@gmail.com,9417981729,Delhi,Delhi,Bottle,Home,4,9999,20,NetBanking,Pending,08-04-2025
ORD1445,04-05-2025,Vikas,vikas38@gmail.com,9704800143,Pune,Maharashtra,Mouse,Electronics,3,499,5,COD,Delivered,12-05-2025
ORD1446,07-01-2025,Rahul,rahul36@gmail.com,9844906787,Mumbai,Maharashtra,Shoes,Fashion,3,1499,15,UPI,Cancelled,14-01-2025
ORD1447,15-01-2025,Neha,neha80@gmail.com,9541786434,Lucknow,UP,Mouse,Electronics,N/A,1499,10,NetBanking,Cancelled,20-01-2025
ORD1448,17-06-2025,Neha,neha6@gmail.com,9891169337,Pune,Maharashtra,Mouse,Electronics,1,4999,N/A,NetBanking,Cancelled,19-06-2025
ORD1449,19-05-2025,Priya,priya54@gmail.com,9920350446,Bengaluru,Karnataka,Bottle,Home,4,1999 ,20,UPI,Cancelled,22-05-2025
ORD1450,2025/04/13,Sneha,sneha82@gmail.com,9992015680,Pune ,Maharashtra,Mouse,Electronics,-1,499,5,Card,Cancelled,
ORD1451,14-05-2025,Rohit,rohit33@gmail.com,9106492183,Lucknow,UP,Watch,Fashion,-1,1499,10,NetBanking,Pending,24-05-2025
ORD1452,23-05-2025,Rahul,rahul40@gmail.com,9125077784,Delhi,Delhi,Laptop,Electronics,5 ,999,10,Wallet,Cancelled,02-06-2025
ORD1453,19-04-2025,Amit,amit65@gmail.com,9383907366,Pune,Maharashtra,Bottle,Home,-1,2599,10,UPI,Delivered,23-04-2025
ORD1454,10-02-2025,Neha,neha53@gmail.com,9124493553,Pune,Maharashtra,Watch,Fashion,2,1999 ,15,COD,Delivered,17-02-2025
ORD1455,23-01-2025,Rahul,rahul97@gmail.com,9669206149,Delhi,Delhi,Shoes,Fashion,4,1499,20,Card,Pending,26-01-2025
ORD1456,01-05-2025,Rohit,rohit69@gmail.com,9619254906,Pune,Maharashtra,Watch,Fashion,-1,499,15,Wallet,Delivered,06-05-2025
ORD1457,11-01-2025,Sneha,sneha97@gmail.com,9523945550,Jaipur,Rajasthan,Bottle,Home,5,1999 ,0,Wallet,Delivered,13-01-2025
ORD1458,11-06-2025,Rohit,rohit80@gmail.com,9951760868,Mumbai,Maharashtra,Chair,Furniture,1,2599,20,NetBanking,Delivered,17-06-2025
ORD1459,2025/03/27,neha  ,neha13@gmail.com,9866332686,Bengaluru,Karnataka,Bottle,Home,3,NULL,15,UPI,Returned,05-04-2025
ORD1460,01-02-2025,Vikas,vikas8@gmail.com,9178563209,Bengaluru,Karnataka,Mouse,Electronics,2,4999,15,UPI,Delivered,06-02-2025
ORD1461,01-04-2025,Rahul,rahul23@gmail.com,9433791076,Jaipur,Rajasthan,Shoes,Fashion,2,1499,20,UPI,Returned,08-04-2025
ORD1462,25-03-2025,Priya,priya45@gmail.com,N/A,Mumbai,Maharashtra,Shoes,Fashion,N/A,999,10,UPI,Delivered,03-04-2025
ORD1463,22-06-2025,Neha,neha54@gmail.com,9794486194,Lucknow,UP,Bottle,Home,4,4999,20,COD,Cancelled,27-06-2025
ORD1464,21-05-2025,Sneha,sneha53@gmail.com,9595254143,Jaipur,Rajasthan,Laptop,Electronics,5,1999 ,0,Card,Cancelled,24-05-2025
ORD1465,13-04-2025,Priya,priya27gmail.com,9263255819,Bengaluru,Karnataka,Mouse,Electronics,5,2599, ,Card,Returned,15-04-2025
ORD1466,10-01-2025,Neha,neha50@gmail.com,9326023461,Pune,Maharashtra,Laptop,Electronics,-1,2599,N/A,Wallet,Delivered,13-01-2025
ORD1467,18-04-2025,Rahul,rahul83@gmail.com,9526297908,Pune,Maharashtra,Bottle,Home,4,NULL,5,NetBanking,Pending,21-04-2025
ORD1468,2025/06/28,Sneha,sneha45@gmail.com,9482991861,Delhi ,Delhi,Shoes,Fashion,-1,4999,5,Wallet,Returned,03-07-2025
ORD1469,01-04-2025,Rahul,rahul47@gmail.com,9815577094,Bengaluru,Karnataka,Bottle,Home,2,499,0,UPI,Delivered,11-04-2025
ORD1470,03-01-2025,Priya,priya66@gmail.com,9458583296,Jaipur,Rajasthan,Watch,Fashion,2,9999,5,Wallet,Returned,05-01-2025
ORD1471,15-06-2025,Sneha,sneha54@gmail.com,9944717091,Delhi,Delhi,Laptop,Electronics,4,2599,20,COD,Returned,21-06-2025
ORD1472,18-03-2025,Vikas,vikas87@gmail.com,9861027886,Delhi,Delhi,Mouse,Electronics,5,1499,20,Card,Delivered,26-03-2025
ORD1473,19-02-2025,Rahul,rahul77@gmail.com,9635640677,Lucknow,UP,Mouse,Electronics,4,1499,N/A,Wallet,Delivered,23-02-2025
ORD1474,09-03-2025,Rahul,rahul25@gmail.com,9387008003,Pune,Maharashtra,Shoes,Fashion,N/A,2599,0,COD,Cancelled,18-03-2025
ORD1475,27-01-2025,Priya,priya29@gmail.com,9375982366,Pune,Maharashtra,Bottle,Home,N/A,1999 ,5,COD,Pending,
ORD1476,22-06-2025,Rohit,rohit94@gmail.com,9281632903,Pune,Maharashtra,Chair,Furniture,5 ,2599,5,Card,Pending,30-06-2025
ORD1477,2025/04/16,Vikas,vikas1@gmail.com,9904339004,Bengaluru,Karnataka,Chair,Furniture,2,499,0,COD,Delivered,21-04-2025
ORD1478,19-04-2025,Sneha,sneha11@gmail.com,9233212770,Delhi,Delhi,Shoes,Fashion,2,1999 ,20,NetBanking,Delivered,23-04-2025
ORD1479,18-01-2025,Neha,neha63@gmail.com,9334823454,Bengaluru,Karnataka,Mouse,Electronics,4,4999,0,Card,Pending,26-01-2025
ORD1480,32-13-2025,Rohit,rohit15@gmail.com,9309550784,Pune,Maharashtra,Chair,Furniture,4,4999,15,NetBanking,Delivered,29-05-2025
ORD1481,17-06-2025,Rohit,rohit46@gmail.com,9379730312,Pune,Maharashtra,Shoes,Fashion,4,2599, ,Wallet,Pending,24-06-2025
ORD1482,27-04-2025,Rahul,rahul53@gmail.com,9487897218,Pune,Maharashtra,Mouse,Electronics,5,499,5,Wallet,Delivered,01-05-2025
ORD1483,20-04-2025,Neha,neha34@gmail.com,9620909768,Bengaluru,Karnataka,Laptop,Electronics,2,1999 ,5,NetBanking,Pending,28-04-2025
ORD1484,16-02-2025,Sneha,sneha66@gmail.com,N/A,Delhi,Delhi,Chair,Furniture,4,9999,10,NetBanking,Cancelled,20-02-2025
ORD1485,24-05-2025,Rohit,rohit35@gmail.com,9845248519,Pune,Maharashtra,Chair,Furniture,5,499,5,NetBanking,Delivered,31-05-2025
ORD1486,2025/05/31,vikas  ,vikas78@gmail.com,9812671945,Bengaluru ,Karnataka,Laptop,Electronics,3,4999,0,Wallet,Delivered,02-06-2025
ORD1487,13-04-2025,Rohit,rohit31@gmail.com,9370472644,Jaipur,Rajasthan,Chair,Furniture,1,499,0,UPI,Delivered,16-04-2025
ORD1488,15-02-2025,Sneha,sneha32@gmail.com,9335556096,Delhi,Delhi,Mouse,Electronics,2,499, ,Wallet,Cancelled,23-02-2025
ORD1489,16-05-2025,Amit,amit39@gmail.com,9606237230,Delhi,Delhi,Laptop,Electronics,N/A,499,10,NetBanking,Pending,24-05-2025
ORD1490,08-05-2025,Sneha,sneha22@gmail.com,9311385417,Pune,Maharashtra,Laptop,Electronics,2,9999,20,Card,Delivered,17-05-2025
ORD1491,04-03-2025,Priya,priya42@gmail.com,9975620718,Lucknow,UP,Laptop,Electronics,2,1499,10,UPI,Cancelled,11-03-2025
ORD1492,12-03-2025,Amit,amit65@gmail.com,9442093414,Delhi,Delhi,Bottle,Home,2,NULL,N/A,NetBanking,Pending,15-03-2025
ORD1493,05-03-2025,Sneha,sneha27@gmail.com,9961393609,Delhi,Delhi,Mouse,Electronics,5 ,4999,N/A,COD,Delivered,07-03-2025
ORD1494,20-03-2025,Sneha,sneha50@gmail.com,9703494194,Delhi,Delhi,Bottle,Home,5 ,999,0,Wallet,Delivered,23-03-2025
ORD1495,2025/02/09,Sneha,sneha59@gmail.com,9580925306,Bengaluru,Karnataka,Mouse,Electronics,1,499, ,NetBanking,Returned,13-02-2025
ORD1496,17-03-2025,Amit,amit43gmail.com,9916348209,Delhi,Delhi,Bottle,Home,N/A,999,N/A,COD,Returned,21-03-2025
ORD1497,10-06-2025,Rohit,rohit24@gmail.com,9280005919,Lucknow,UP,Shoes,Fashion,N/A,2599,15,COD,Returned,16-06-2025
ORD1498,26-04-2025,Priya,priya59@gmail.com,9949870677,Jaipur,Rajasthan,Mouse,Electronics,5,1499,10,Wallet,Delivered,03-05-2025
ORD1499,09-05-2025,Neha,neha39@gmail.com,9594172230,Bengaluru,Karnataka,Laptop,Electronics,N/A,499,5,Wallet,Cancelled,11-05-2025
ORD1500,15-05-2025,Priya,priya67@gmail.com,9848200695,Pune,Maharashtra,Laptop,Electronics,3,NULL,15,UPI,Delivered,
ORD1501,28-04-2025,Amit,amit26@gmail.com,9873317457,Lucknow,UP,Chair,Furniture,-1,1499,15,Wallet,Delivered,04-05-2025
ORD1002,30-06-2025,Neha,neha82@gmail.com,9829008196,Delhi,Delhi,Chair,Furniture,4,1999 ,N/A,UPI,Pending,03-07-2025
ORD1003,03-02-2025,Rohit,rohit45@gmail.com,9280491167,Pune,Maharashtra,Watch,Fashion,5 ,4999,20,Card,Pending,09-02-2025
ORD1004,06-05-2025,Amit,amit6@gmail.com,9943310925,Jaipur,Rajasthan,Mouse,Electronics,3,1999 ,5,COD,Returned,08-05-2025
ORD1005,20-01-2025,Vikas,vikas51@gmail.com,9495120474,Bengaluru,Karnataka,Laptop,Electronics,N/A,NULL,15,Wallet,Pending,27-01-2025
ORD1006,02-04-2025,Rohit,rohit71@gmail.com,9237331620,Pune,Maharashtra,Bottle,Home,N/A,1999 , ,Wallet,Cancelled,07-04-2025
ORD1007,10-02-2025,Rahul,rahul82@gmail.com,9517780193,Mumbai,Maharashtra,Mouse,Electronics,3,499,20,Wallet,Cancelled,18-02-2025
ORD1008,17-02-2025,Rahul,rahul71@gmail.com,9789375429,Lucknow,UP,Mouse,Electronics,4,9999,N/A,Card,Returned,27-02-2025
ORD1009,2025/03/21,Rahul,rahul99@gmail.com,9552649559,Mumbai,Maharashtra,Bottle,Home,2,1499, ,Wallet,Pending,28-03-2025
ORD1010,10-04-2025,Rohit,rohit96@gmail.com,9700116928,Jaipur,Rajasthan,Mouse,Electronics,1,NULL, ,NetBanking,Delivered,16-04-2025
ORD1011,11-01-2025,Neha,neha22@gmail.com,9580304152,Jaipur,Rajasthan,Chair,Furniture,3,999, ,COD,Pending,16-01-2025
ORD1012,03-03-2025,Vikas,vikas46@gmail.com,9551158398,Jaipur,Rajasthan,Shoes,Fashion,3,999,5,COD,Cancelled,09-03-2025
ORD1600,15-05-2025,Priya,priya67@gmail.com,9848200695,Pune,Maharashtra,Laptop,Electronics,3,NULL,15,UPI,Delivered,
ORD1601,28-04-2025,Amit,amit26@gmail.com,9873317457,Lucknow,UP,Chair,Furniture,-1,1499,15,Wallet,Delivered,04-05-2025
ORD1602,30-06-2025,Neha,neha82@gmail.com,9829008196,Delhi,Delhi,Chair,Furniture,4,1999 ,N/A,UPI,Pending,03-07-2025
ORD1603,03-02-2025,Rohit,rohit45@gmail.com,9280491167,Pune,Maharashtra,Watch,Fashion,5 ,4999,20,Card,Pending,09-02-2025
ORD1604,06-05-2025,Amit,amit6@gmail.com,9943310925,Jaipur,Rajasthan,Mouse,Electronics,3,1999 ,5,COD,Returned,08-05-2025
ORD1605,20-01-2025,Vikas,vikas51@gmail.com,9495120474,Bengaluru,Karnataka,Laptop,Electronics,N/A,NULL,15,Wallet,Pending,27-01-2025
ORD1606,02-04-2025,Rohit,rohit71@gmail.com,9237331620,Pune,Maharashtra,Bottle,Home,N/A,1999 , ,Wallet,Cancelled,07-04-2025
ORD1607,10-02-2025,Rahul,rahul82@gmail.com,9517780193,Mumbai,Maharashtra,Mouse,Electronics,3,499,20,Wallet,Cancelled,18-02-2025
ORD1608,17-02-2025,Rahul,rahul71@gmail.com,9789375429,Lucknow,UP,Mouse,Electronics,4,9999,N/A,Card,Returned,27-02-2025
ORD1609,2025/03/21,Rahul,rahul99@gmail.com,9552649559,Mumbai,Maharashtra,Bottle,Home,2,1499, ,Wallet,Pending,28-03-2025
ORD1610,10-04-2025,Rohit,rohit96@gmail.com,9700116928,Jaipur,Rajasthan,Mouse,Electronics,1,NULL, ,NetBanking,Delivered,16-04-2025
ORD1611,11-01-2025,Neha,neha22@gmail.com,9580304152,Jaipur,Rajasthan,Chair,Furniture,3,999, ,COD,Pending,16-01-2025
ORD1612,03-03-2025,Vikas,vikas46@gmail.com,9551158398,Jaipur,Rajasthan,Shoes,Fashion,3,999,5,COD,Cancelled,09-03-2025
