Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Sales,Discount_Amount,Net_Sales,Revenue_After_Discount,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Day_Name,Order_Quarter,Delivery_Days,Delivery_Performance
ORD1249,2025-04-17,Vikas,vikas45@gmail.com,9491984023.0,Mumbai,Maharashtra,Mouse,Electronics,5.0,499.0,0.0,COD,Cancelled,2025-04-19,2495.0,0.0,2495.0,2495.0,2025,4,April,17,Thursday,2,2,Fast
ORD1250,2025-03-18,Rohit,rohit92@gmail.com,9859832681.0,Mumbai,Maharashtra,Bottle,Home,3.0,2599.0,0.0,Card,Delivered,2025-04-13,7797.0,0.0,7797.0,7797.0,2025,3,March,18,Tuesday,1,26,Delayed
ORD1251,2025-06-26,Neha,neha24@gmail.com,9849220357.0,Mumbai,Maharashtra,Watch,Fashion,3.0,1999.0,20.0,Wallet,Cancelled,2025-07-05,5997.0,1199.4,4797.6,4797.6,2025,6,June,26,Thursday,2,9,Delayed
ORD1252,2025-05-26,Neha,neha57@gmail.com,9774537571.0,Delhi ,Delhi,Laptop,Electronics,3.0,1499.0,15.0,UPI,Pending,2025-06-01,4497.0,674.55,3822.45,3822.45,2025,5,May,26,Monday,2,6,Normal
ORD1253,2025-03-27,Priya,priya3@gmail.com,9739892616.0,Pune,Maharashtra,Laptop,Electronics,5.0,1999.0,0.0,NetBanking,Cancelled,2025-04-01,9995.0,0.0,9995.0,9995.0,2025,3,March,27,Thursday,1,5,Normal
ORD1254,2025-01-01,Priya,priya99@gmail.com,9422425247.0,Jaipur,Rajasthan,Laptop,Electronics,3.0,9999.0,20.0,UPI,Delivered,2025-01-04,29997.0,5999.4,23997.6,23997.6,2025,1,January,1,Wednesday,1,3,Fast
ORD1255,2025-05-27,Rahul,rahul55@gmail.com,9369161142.0,Mumbai,Maharashtra,Bottle,Home,3.0,9999.0,0.0,Card,Cancelled,2025-06-04,29997.0,0.0,29997.0,29997.0,2025,5,May,27,Tuesday,2,8,Delayed
ORD1256,2025-01-02,Rahul,rahul71@gmail.com,9808851312.0,Mumbai,Maharashtra,Laptop,Electronics,2.0,499.0,15.0,COD,Pending,2025-01-07,998.0,149.7,848.3,848.3,2025,1,January,2,Thursday,1,5,Normal
ORD1258,2025-02-13,Neha,neha55@gmail.com,9196604908.0,Lucknow,Up,Shoes,Fashion,2.0,4999.0,15.0,NetBanking,Delivered,2025-02-21,9998.0,1499.7,8498.3,8498.3,2025,2,February,13,Thursday,1,8,Delayed
ORD1259,2025-03-21,Rahul,rahul55@gmail.com,9414758374.0,Delhi,Delhi,Mouse,Electronics,5.0,999.0,0.0,Wallet,Returned,2025-03-23,4995.0,0.0,4995.0,4995.0,2025,3,March,21,Friday,1,2,Fast
ORD1262,2025-06-29,Sneha,sneha24@gmail.com,9282445351.0,Pune,Maharashtra,Bottle,Home,5.0,499.0,10.0,Card,Returned,2025-07-07,2495.0,249.5,2245.5,2245.5,2025,6,June,29,Sunday,2,8,Delayed
ORD1263,2025-05-23,Amit,amit89@gmail.com,9432372075.0,Mumbai,Maharashtra,Laptop,Electronics,3.0,1999.0,10.0,Wallet,Returned,2025-05-31,5997.0,599.7,5397.3,5397.3,2025,5,May,23,Friday,2,8,Delayed
ORD1264,2025-04-23,Neha,neha77@gmail.com,Unknown,Jaipur,Rajasthan,Shoes,Fashion,3.0,1999.0,0.0,Wallet,Returned,2025-04-27,5997.0,0.0,5997.0,5997.0,2025,4,April,23,Wednesday,2,4,Normal
ORD1265,2025-06-26,Neha,neha42@gmail.com,9775830472.0,Lucknow,Up,Laptop,Electronics,3.0,1499.0,0.0,Card,Cancelled,2025-07-06,4497.0,0.0,4497.0,4497.0,2025,6,June,26,Thursday,2,10,Delayed
ORD1266,2025-04-12,Sneha,sneha10@gmail.com,9408316749.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,499.0,15.0,COD,Delivered,2025-04-16,1497.0,224.55,1272.45,1272.45,2025,4,April,12,Saturday,2,4,Normal
ORD1267,2025-01-09,Neha,neha54@gmail.com,9588418445.0,Mumbai,Maharashtra,Mouse,Electronics,4.0,499.0,10.0,Wallet,Cancelled,2025-01-17,1996.0,199.6,1796.4,1796.4,2025,1,January,9,Thursday,1,8,Delayed
ORD1268,2025-02-12,Neha,neha99@gmail.com,9434349945.0,Jaipur,Rajasthan,Watch,Fashion,3.0,9999.0,20.0,UPI,Pending,2025-02-18,29997.0,5999.4,23997.6,23997.6,2025,2,February,12,Wednesday,1,6,Normal
ORD1270,2025-09-01,Neha  ,neha14@gmail.com,9335548258.0,Pune ,Maharashtra,Watch,Fashion,3.0,499.0,20.0,NetBanking,Returned,2025-01-15,1497.0,299.4,1197.6,1197.6,2025,9,September,1,Monday,3,-229,Fast
ORD1271,2025-06-12,Rohit,rohit72@gmail.com,9387139728.0,Pune,Maharashtra,Shoes,Fashion,5.0,2599.0,0.0,UPI,Returned,2025-06-17,12995.0,0.0,12995.0,12995.0,2025,6,June,12,Thursday,2,5,Normal
ORD1272,2025-04-16,Sneha,sneha56@gmail.com,9233370133.0,Delhi,Delhi,Shoes,Fashion,3.0,9999.0,15.0,NetBanking,Delivered,2025-04-24,29997.0,4499.55,25497.45,25497.45,2025,4,April,16,Wednesday,2,8,Delayed
ORD1273,2025-05-19,Vikas,vikas29@gmail.com,9933581073.0,Bengaluru,Karnataka,Bottle,Home,5.0,999.0,15.0,NetBanking,Pending,2025-05-28,4995.0,749.25,4245.75,4245.75,2025,5,May,19,Monday,2,9,Delayed
ORD1274,2025-05-01,Sneha,sneha21@gmail.com,9260884331.0,Pune,Maharashtra,Bottle,Home,3.0,1499.0,10.0,UPI,Returned,2025-05-07,4497.0,449.7,4047.3,4047.3,2025,5,May,1,Thursday,2,6,Normal
ORD1275,2025-03-15,Priya,priya71@gmail.com,9884785474.0,Pune,Maharashtra,Shoes,Fashion,1.0,1999.0,0.0,COD,Returned,2025-04-13,1999.0,0.0,1999.0,1999.0,2025,3,March,15,Saturday,1,29,Delayed
ORD1276,2025-01-22,Rahul,rahul20@gmail.com,9738093025.0,Mumbai,Maharashtra,Shoes,Fashion,1.0,1999.0,5.0,Wallet,Cancelled,2025-01-28,1999.0,99.95,1899.05,1899.05,2025,1,January,22,Wednesday,1,6,Normal
ORD1277,2025-03-21,Sneha,sneha4@gmail.com,9514685895.0,Bengaluru,Karnataka,Chair,Furniture,2.0,2599.0,15.0,COD,Returned,2025-03-29,5198.0,779.7,4418.3,4418.3,2025,3,March,21,Friday,1,8,Delayed
ORD1278,2025-05-31,Amit,amit21@gmail.com,9142819354.0,Pune,Maharashtra,Watch,Fashion,2.0,4999.0,0.0,UPI,Delivered,2025-06-04,9998.0,0.0,9998.0,9998.0,2025,5,May,31,Saturday,2,4,Normal
ORD1280,2025-04-07,Rahul,rahul74@gmail.com,9352557106.0,Pune,Maharashtra,Laptop,Electronics,4.0,1999.0,10.0,Card,Delivered,2025-04-27,7996.0,799.6,7196.4,7196.4,2025,4,April,7,Monday,2,20,Delayed
ORD1283,2025-04-26,Vikas,vikas32@gmail.com,9297674020.0,Jaipur,Rajasthan,Laptop,Electronics,5.0,1499.0,20.0,COD,Returned,2025-05-06,7495.0,1499.0,5996.0,5996.0,2025,4,April,26,Saturday,2,10,Delayed
ORD1284,2025-05-24,Rohit,rohit53@gmail.com,9226514142.0,Pune,Maharashtra,Chair,Furniture,3.0,4999.0,5.0,UPI,Cancelled,2025-05-31,14997.0,749.85,14247.15,14247.15,2025,5,May,24,Saturday,2,7,Normal
ORD1285,2025-05-13,Rahul,rahul62@gmail.com,9780966201.0,Lucknow,Up,Watch,Fashion,1.0,1999.0,0.0,UPI,Cancelled,2025-05-18,1999.0,0.0,1999.0,1999.0,2025,5,May,13,Tuesday,2,5,Normal
ORD1286,2025-04-03,Sneha,sneha18@gmail.com,Unknown,Mumbai,Maharashtra,Shoes,Fashion,5.0,999.0,0.0,Card,Delivered,2025-04-06,4995.0,0.0,4995.0,4995.0,2025,4,April,3,Thursday,2,3,Fast
ORD1287,2025-03-12,Rohit,rohit24@gmail.com,9535823358.0,Mumbai,Maharashtra,Bottle,Home,3.0,1999.0,15.0,Card,Returned,2025-03-18,5997.0,899.55,5097.45,5097.45,2025,3,March,12,Wednesday,1,6,Normal
ORD1288,2025-03-25,Priya,priya37@gmail.com,9149442884.0,Bengaluru ,Karnataka,Laptop,Electronics,1.0,4999.0,0.0,Wallet,Cancelled,2025-04-03,4999.0,0.0,4999.0,4999.0,2025,3,March,25,Tuesday,1,9,Delayed
ORD1289,2025-03-31,Vikas,vikas42@gmail.com,9651366276.0,Jaipur,Rajasthan,Watch,Fashion,5.0,999.0,0.0,COD,Delivered,2025-04-03,4995.0,0.0,4995.0,4995.0,2025,3,March,31,Monday,1,3,Fast
ORD1291,2025-03-26,Amit,amit94@gmail.com,9934522676.0,Delhi,Delhi,Bottle,Home,2.0,999.0,0.0,Card,Pending,2025-03-29,1998.0,0.0,1998.0,1998.0,2025,3,March,26,Wednesday,1,3,Fast
 ,2025-06-24,Rahul,rahul60@gmail.com,9250231514.0,Pune,Maharashtra,Laptop,Electronics,2.0,1499.0,0.0,COD,Pending,2025-06-27,2998.0,0.0,2998.0,2998.0,2025,6,June,24,Tuesday,2,3,Fast
ORD1293,2025-03-14,Rahul,rahul10@gmail.com,9168263225.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1999.0,0.0,UPI,Returned,2025-03-23,5997.0,0.0,5997.0,5997.0,2025,3,March,14,Friday,1,9,Delayed
ORD1294,2025-06-01,Amit,amit42@gmail.com,9338825871.0,Pune,Maharashtra,Shoes,Fashion,3.0,1999.0,20.0,Wallet,Returned,2025-06-07,5997.0,1199.4,4797.6,4797.6,2025,6,June,1,Sunday,2,6,Normal
ORD1296,2025-06-25,Sneha,sneha88@gmail.com,9807038611.0,Pune,Maharashtra,Laptop,Electronics,5.0,1999.0,0.0,Wallet,Pending,2025-06-27,9995.0,0.0,9995.0,9995.0,2025,6,June,25,Wednesday,2,2,Fast
ORD1297,2025-06-18,Sneha  ,sneha36@gmail.com,9321478481.0,Bengaluru,Karnataka,Shoes,Fashion,3.0,9999.0,15.0,Wallet,Pending,2025-06-21,29997.0,4499.55,25497.45,25497.45,2025,6,June,18,Wednesday,2,3,Fast
ORD1299,2025-05-12,Rohit,rohit84@gmail.com,9519363731.0,Mumbai,Maharashtra,Shoes,Fashion,5.0,1999.0,0.0,UPI,Returned,2025-05-18,9995.0,0.0,9995.0,9995.0,2025,5,May,12,Monday,2,6,Normal
ORD1300,2025-02-25,Amit,amit19@gmail.com,9222483704.0,Jaipur,Rajasthan,Bottle,Home,1.0,499.0,5.0,NetBanking,Delivered,2025-04-13,499.0,24.95,474.05,474.05,2025,2,February,25,Tuesday,1,47,Delayed
ORD1301,2025-04-10,Vikas,vikas52@gmail.com,9555571399.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,1499.0,10.0,Card,Delivered,2025-04-20,4497.0,449.7,4047.3,4047.3,2025,4,April,10,Thursday,2,10,Delayed
ORD1302,2025-05-20,Amit,amit79@gmail.com,9239911474.0,Bengaluru,Karnataka,Watch,Fashion,2.0,4999.0,0.0,COD,Returned,2025-05-30,9998.0,0.0,9998.0,9998.0,2025,5,May,20,Tuesday,2,10,Delayed
ORD1303,2025-06-20,Rahul,rahul6@gmail.com,9432269451.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,1999.0,15.0,Wallet,Delivered,2025-06-25,5997.0,899.55,5097.45,5097.45,2025,6,June,20,Friday,2,5,Normal
ORD1305,2025-02-09,Vikas,vikas86@gmail.com,9523265367.0,Bengaluru,Karnataka,Chair,Furniture,4.0,1999.0,0.0,COD,Delivered,2025-02-12,7996.0,0.0,7996.0,7996.0,2025,2,February,9,Sunday,1,3,Fast
ORD1306,2025-05-01,Sneha,sneha87@gmail.com,9217558569.0,Mumbai ,Maharashtra,Mouse,Electronics,1.0,999.0,0.0,Wallet,Delivered,2025-01-12,999.0,0.0,999.0,999.0,2025,5,May,1,Thursday,2,-109,Fast
ORD1307,2025-02-19,Amit,amit22@gmail.com,9261952088.0,Bengaluru,Karnataka,Laptop,Electronics,5.0,9999.0,0.0,NetBanking,Delivered,2025-02-26,49995.0,0.0,49995.0,49995.0,2025,2,February,19,Wednesday,1,7,Normal
ORD1308,2025-02-09,Rahul,rahul41@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,2.0,1499.0,5.0,COD,Pending,2025-02-12,2998.0,149.9,2848.1,2848.1,2025,2,February,9,Sunday,1,3,Fast
ORD1309,2025-04-08,Sneha,sneha88@gmail.com,9392114679.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,1999.0,20.0,COD,Cancelled,2025-04-18,3998.0,799.6,3198.4,3198.4,2025,4,April,8,Tuesday,2,10,Delayed
ORD1311,2025-06-23,Sneha,sneha18@gmail.com,9199150123.0,Jaipur,Rajasthan,Bottle,Home,4.0,1999.0,15.0,Wallet,Pending,2025-07-02,7996.0,1199.4,6796.6,6796.6,2025,6,June,23,Monday,2,9,Delayed
ORD1312,2025-02-03,Amit,amit19@gmail.com,9113360501.0,Pune,Maharashtra,Laptop,Electronics,5.0,9999.0,5.0,COD,Cancelled,2025-02-08,49995.0,2499.75,47495.25,47495.25,2025,2,February,3,Monday,1,5,Normal
ORD1313,2025-03-12,Vikas,vikas2@gmail.com,9296775424.0,Lucknow,Up,Bottle,Home,2.0,499.0,10.0,Wallet,Returned,2025-03-18,998.0,99.8,898.2,898.2,2025,3,March,12,Wednesday,1,6,Normal
ORD1314,2025-01-14,Vikas,vikas8@gmail.com,9612657813.0,Pune,Maharashtra,Chair,Furniture,5.0,4999.0,5.0,COD,Delivered,2025-01-17,24995.0,1249.75,23745.25,23745.25,2025,1,January,14,Tuesday,1,3,Fast
ORD1315,2025-04-06,Rohit,rohit38@gmail.com,9122667888.0,Lucknow,Up,Laptop,Electronics,4.0,499.0,0.0,NetBanking,Delivered,2025-06-11,1996.0,0.0,1996.0,1996.0,2025,4,April,6,Sunday,2,66,Delayed
ORD1316,2025-02-14,Amit,amit95@gmail.com,9399340561.0,Jaipur,Rajasthan,Bottle,Home,3.0,1999.0,15.0,UPI,Delivered,2025-02-22,5997.0,899.55,5097.45,5097.45,2025,2,February,14,Friday,1,8,Delayed
ORD1317,2025-02-11,Sneha,sneha63@gmail.com,9849913603.0,Jaipur,Rajasthan,Shoes,Fashion,4.0,1999.0,0.0,NetBanking,Delivered,2025-02-20,7996.0,0.0,7996.0,7996.0,2025,2,February,11,Tuesday,1,9,Delayed
ORD1318,2025-02-21,Rahul,rahul73@gmail.com,9771789560.0,Bengaluru,Karnataka,Bottle,Home,2.0,499.0,10.0,NetBanking,Cancelled,2025-02-25,998.0,99.8,898.2,898.2,2025,2,February,21,Friday,1,4,Normal
ORD1319,2025-06-10,Rahul,rahul7@gmail.com,9894093725.0,Mumbai,Maharashtra,Mouse,Electronics,5.0,1999.0,0.0,COD,Cancelled,2025-06-12,9995.0,0.0,9995.0,9995.0,2025,6,June,10,Tuesday,2,2,Fast
ORD1320,2025-04-07,Rahul,rahul4@gmail.com,9574814751.0,Pune,Maharashtra,Laptop,Electronics,1.0,4999.0,10.0,NetBanking,Cancelled,2025-06-20,4999.0,499.9,4499.1,4499.1,2025,4,April,7,Monday,2,74,Delayed
ORD1321,2025-06-18,Vikas,vikas53@gmail.com,9910821614.0,Mumbai,Maharashtra,Bottle,Home,3.0,999.0,20.0,NetBanking,Returned,2025-06-22,2997.0,599.4,2397.6,2397.6,2025,6,June,18,Wednesday,2,4,Normal
ORD1322,2025-04-16,Vikas,vikas30@gmail.com,9997851784.0,Pune,Maharashtra,Mouse,Electronics,5.0,4999.0,5.0,Card,Returned,2025-04-21,24995.0,1249.75,23745.25,23745.25,2025,4,April,16,Wednesday,2,5,Normal
ORD1323,2025-01-04,Priya,priya11@gmail.com,9838548948.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,9999.0,5.0,COD,Pending,2025-01-11,19998.0,999.9,18998.1,18998.1,2025,1,January,4,Saturday,1,7,Normal
ORD1324,2025-05-31,Rohit  ,rohit58@gmail.com,9113037103.0,Pune ,Maharashtra,Laptop,Electronics,5.0,4999.0,10.0,NetBanking,Pending,2025-06-05,24995.0,2499.5,22495.5,22495.5,2025,5,May,31,Saturday,2,5,Normal
ORD1325,2025-05-29,Amit,amit47@gmail.com,9397896952.0,Pune,Maharashtra,Mouse,Electronics,2.0,2599.0,0.0,Card,Pending,2025-04-13,5198.0,0.0,5198.0,5198.0,2025,5,May,29,Thursday,2,-46,Fast
ORD1326,2025-04-14,Priya,priya36@gmail.com,9982539227.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,2599.0,0.0,UPI,Returned,2025-04-17,7797.0,0.0,7797.0,7797.0,2025,4,April,14,Monday,2,3,Fast
ORD1327,2025-06-23,Amit,amit42@gmail.com,9292419662.0,Delhi,Delhi,Laptop,Electronics,2.0,1999.0,10.0,Wallet,Pending,2025-07-01,3998.0,399.8,3598.2,3598.2,2025,6,June,23,Monday,2,8,Delayed
ORD1328,2025-05-15,Amit,amit64@gmail.com,9310217232.0,Mumbai,Maharashtra,Chair,Furniture,3.0,1999.0,0.0,NetBanking,Returned,2025-05-21,5997.0,0.0,5997.0,5997.0,2025,5,May,15,Thursday,2,6,Normal
ORD1329,2025-05-09,Rahul,rahul90@gmail.com,9706293416.0,Delhi,Delhi,Bottle,Home,5.0,4999.0,20.0,NetBanking,Returned,2025-05-17,24995.0,4999.0,19996.0,19996.0,2025,5,May,9,Friday,2,8,Delayed
ORD1330,2025-06-06,Vikas,vikas41@gmail.com,Unknown,Lucknow,Up,Mouse,Electronics,3.0,9999.0,0.0,UPI,Pending,2025-06-10,29997.0,0.0,29997.0,29997.0,2025,6,June,6,Friday,2,4,Normal
ORD1331,2025-06-23,Sneha,sneha20@gmail.com,9561744309.0,Pune,Maharashtra,Mouse,Electronics,5.0,4999.0,0.0,COD,Delivered,2025-06-27,24995.0,0.0,24995.0,24995.0,2025,6,June,23,Monday,2,4,Normal
ORD1332,2025-02-20,Rohit,rohit35@gmail.com,9532206110.0,Bengaluru,Karnataka,Shoes,Fashion,3.0,1999.0,10.0,NetBanking,Cancelled,2025-02-23,5997.0,599.7,5397.3,5397.3,2025,2,February,20,Thursday,1,3,Fast
ORD1333,2025-02-05,Sneha,sneha67@gmail.com,9324547716.0,Bengaluru,Karnataka,Laptop,Electronics,4.0,4999.0,15.0,Wallet,Delivered,2025-05-11,19996.0,2999.4,16996.6,16996.6,2025,2,February,5,Wednesday,1,95,Delayed
ORD1334,2025-02-27,Rahul,rahul98@gmail.com,9151907626.0,Pune,Maharashtra,Bottle,Home,3.0,1999.0,0.0,Card,Returned,2025-03-08,5997.0,0.0,5997.0,5997.0,2025,2,February,27,Thursday,1,9,Delayed
ORD1335,2025-04-08,Rohit,rohit34@gmail.com,9113457890.0,Lucknow,Up,Chair,Furniture,3.0,2599.0,0.0,Card,Pending,2025-04-17,7797.0,0.0,7797.0,7797.0,2025,4,April,8,Tuesday,2,9,Delayed
ORD1336,2025-01-03,Amit,amit37@gmail.com,9206017601.0,Lucknow,Up,Chair,Furniture,3.0,9999.0,15.0,COD,Pending,2025-01-12,29997.0,4499.55,25497.45,25497.45,2025,1,January,3,Friday,1,9,Delayed
ORD1337,2025-02-04,Rahul,rahul58@gmail.com,9753076727.0,Jaipur,Rajasthan,Laptop,Electronics,4.0,999.0,0.0,NetBanking,Cancelled,2025-02-13,3996.0,0.0,3996.0,3996.0,2025,2,February,4,Tuesday,1,9,Delayed
ORD1338,2025-06-13,Neha,neha99@gmail.com,9429636320.0,Lucknow,Up,Laptop,Electronics,5.0,4999.0,0.0,Wallet,Pending,2025-06-16,24995.0,0.0,24995.0,24995.0,2025,6,June,13,Friday,2,3,Fast
ORD1339,2025-02-23,Rahul,rahul24@gmail.com,9301753805.0,Lucknow,Up,Watch,Fashion,3.0,499.0,0.0,COD,Delivered,2025-02-27,1497.0,0.0,1497.0,1497.0,2025,2,February,23,Sunday,1,4,Normal
ORD1340,2025-03-27,Rohit,rohit84@gmail.com,9258772494.0,Mumbai,Maharashtra,Shoes,Fashion,4.0,1499.0,0.0,Card,Delivered,2025-04-06,5996.0,0.0,5996.0,5996.0,2025,3,March,27,Thursday,1,10,Delayed
ORD1342,2025-06-24,Rahul,rahul19@gmail.com,9869257406.0,Pune ,Maharashtra,Chair,Furniture,5.0,1999.0,10.0,Wallet,Delivered,2025-06-27,9995.0,999.5,8995.5,8995.5,2025,6,June,24,Tuesday,2,3,Fast
ORD1343,2025-02-23,Rahul,rahul12@gmail.com,9783047502.0,Jaipur,Rajasthan,Laptop,Electronics,4.0,2599.0,0.0,NetBanking,Returned,2025-02-27,10396.0,0.0,10396.0,10396.0,2025,2,February,23,Sunday,1,4,Normal
ORD1344,2025-04-07,Rahul,rahul9@gmail.com,9970222154.0,Mumbai,Maharashtra,Mouse,Electronics,3.0,499.0,20.0,Wallet,Pending,2025-04-14,1497.0,299.4,1197.6,1197.6,2025,4,April,7,Monday,2,7,Normal
ORD1345,2025-06-05,Sneha,sneha27@gmail.com,9536056189.0,Delhi,Delhi,Mouse,Electronics,1.0,499.0,20.0,NetBanking,Returned,2025-06-15,499.0,99.8,399.2,399.2,2025,6,June,5,Thursday,2,10,Delayed
ORD1346,2025-05-07,Vikas,vikas51@gmail.com,9654467591.0,Lucknow,Up,Chair,Furniture,2.0,9999.0,0.0,UPI,Pending,2025-05-14,19998.0,0.0,19998.0,19998.0,2025,5,May,7,Wednesday,2,7,Normal
ORD1347,2025-03-29,Sneha,sneha3@gmail.com,9348019295.0,Mumbai,Maharashtra,Shoes,Fashion,1.0,499.0,0.0,UPI,Pending,2025-03-31,499.0,0.0,499.0,499.0,2025,3,March,29,Saturday,1,2,Fast
ORD1348,2025-05-07,Rahul,rahul68@gmail.com,9857040338.0,Mumbai,Maharashtra,Mouse,Electronics,2.0,499.0,5.0,COD,Delivered,2025-05-09,998.0,49.9,948.1,948.1,2025,5,May,7,Wednesday,2,2,Fast
ORD1349,2025-03-21,Amit,amit68@gmail.com,9794705508.0,Pune,Maharashtra,Bottle,Home,5.0,999.0,20.0,UPI,Delivered,2025-03-23,4995.0,999.0,3996.0,3996.0,2025,3,March,21,Friday,1,2,Fast
ORD1350,2025-04-10,Rohit,rohit72@gmail.com,9665886128.0,Bengaluru,Karnataka,Laptop,Electronics,5.0,9999.0,5.0,Card,Returned,2025-04-13,49995.0,2499.75,47495.25,47495.25,2025,4,April,10,Thursday,2,3,Fast
ORD1351,2025-06-26,Priya  ,priya80@gmail.com,9924669279.0,Jaipur,Rajasthan,Shoes,Fashion,5.0,1999.0,5.0,Wallet,Returned,2025-06-29,9995.0,499.75,9495.25,9495.25,2025,6,June,26,Thursday,2,3,Fast
ORD1352,2025-04-23,Vikas,vikas87@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,3.0,4999.0,0.0,UPI,Delivered,2025-04-26,14997.0,0.0,14997.0,14997.0,2025,4,April,23,Wednesday,2,3,Fast
ORD1354,2025-04-03,Rahul,rahul12@gmail.com,9783505215.0,Mumbai,Maharashtra,Mouse,Electronics,1.0,499.0,0.0,Wallet,Returned,2025-04-07,499.0,0.0,499.0,499.0,2025,4,April,3,Thursday,2,4,Normal
ORD1355,2025-03-10,Sneha,sneha18@gmail.com,9117422351.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,15.0,Wallet,Pending,2025-03-20,3996.0,599.4,3396.6,3396.6,2025,3,March,10,Monday,1,10,Delayed
ORD1356,2025-06-03,Vikas,vikas64@gmail.com,9191378164.0,Bengaluru,Karnataka,Laptop,Electronics,4.0,2599.0,0.0,NetBanking,Returned,2025-06-13,10396.0,0.0,10396.0,10396.0,2025,6,June,3,Tuesday,2,10,Delayed
ORD1357,2025-04-06,Neha,neha91@gmail.com,9732569957.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,2599.0,10.0,COD,Delivered,2025-04-13,12995.0,1299.5,11695.5,11695.5,2025,4,April,6,Sunday,2,7,Normal
ORD1358,2025-01-15,Vikas,vikas80@gmail.com,9139900666.0,Pune,Maharashtra,Bottle,Home,4.0,9999.0,0.0,UPI,Delivered,2025-01-24,39996.0,0.0,39996.0,39996.0,2025,1,January,15,Wednesday,1,9,Delayed
ORD1359,2025-06-03,Priya,priya71@gmail.com,9848437643.0,Bengaluru,Karnataka,Shoes,Fashion,5.0,1499.0,20.0,Wallet,Cancelled,2025-06-09,7495.0,1499.0,5996.0,5996.0,2025,6,June,3,Tuesday,2,6,Normal
ORD1360,2025-04-07,Vikas,vikas94@gmail.com,9394841989.0,Lucknow ,Up,Bottle,Home,1.0,1999.0,0.0,COD,Pending,2025-02-24,1999.0,0.0,1999.0,1999.0,2025,4,April,7,Monday,2,-42,Fast
ORD1361,2025-01-30,Amit,amit73@gmail.com,9645486322.0,Lucknow,Up,Mouse,Electronics,3.0,1999.0,0.0,NetBanking,Pending,2025-02-09,5997.0,0.0,5997.0,5997.0,2025,1,January,30,Thursday,1,10,Delayed
ORD1362,2025-05-13,Priya,priya84@gmail.com,9419451949.0,Pune,Maharashtra,Bottle,Home,3.0,9999.0,20.0,UPI,Delivered,2025-05-23,29997.0,5999.4,23997.6,23997.6,2025,5,May,13,Tuesday,2,10,Delayed
ORD1363,2025-04-21,Neha,neha67@gmail.com,9282801738.0,Lucknow,Up,Shoes,Fashion,3.0,1999.0,0.0,NetBanking,Delivered,2025-04-27,5997.0,0.0,5997.0,5997.0,2025,4,April,21,Monday,2,6,Normal
ORD1364,2025-05-12,Rahul,rahul80@gmail.com,9356805063.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,499.0,15.0,COD,Cancelled,2025-05-19,2495.0,374.25,2120.75,2120.75,2025,5,May,12,Monday,2,7,Normal
 ,2025-06-23,Sneha,sneha38@gmail.com,9546087489.0,Pune,Maharashtra,Shoes,Fashion,5.0,9999.0,0.0,Wallet,Returned,2025-06-28,49995.0,0.0,49995.0,49995.0,2025,6,June,23,Monday,2,5,Normal
ORD1366,2025-01-18,Rohit,rohit54@gmail.com,9180294906.0,Mumbai,Maharashtra,Watch,Fashion,3.0,1999.0,10.0,UPI,Cancelled,2025-01-21,5997.0,599.7,5397.3,5397.3,2025,1,January,18,Saturday,1,3,Fast
ORD1369,2025-06-14,Sneha,sneha15@gmail.com,9836165631.0,Pune,Maharashtra,Shoes,Fashion,5.0,1499.0,0.0,Card,Returned,2025-06-24,7495.0,0.0,7495.0,7495.0,2025,6,June,14,Saturday,2,10,Delayed
ORD1370,2025-05-17,Rahul,rahul24@gmail.com,9244713912.0,Bengaluru,Karnataka,Bottle,Home,5.0,4999.0,15.0,Wallet,Pending,2025-05-22,24995.0,3749.25,21245.75,21245.75,2025,5,May,17,Saturday,2,5,Normal
ORD1371,2025-01-04,Sneha,sneha55@gmail.com,9125679072.0,Jaipur,Rajasthan,Chair,Furniture,2.0,1999.0,0.0,Wallet,Delivered,2025-01-14,3998.0,0.0,3998.0,3998.0,2025,1,January,4,Saturday,1,10,Delayed
ORD1373,2025-05-12,Neha,neha77@gmail.com,9898877941.0,Pune,Maharashtra,Bottle,Home,4.0,4999.0,0.0,Wallet,Returned,2025-05-16,19996.0,0.0,19996.0,19996.0,2025,5,May,12,Monday,2,4,Normal
ORD1374,2025-04-09,Sneha,sneha22@gmail.com,Unknown,Pune,Maharashtra,Shoes,Fashion,3.0,9999.0,10.0,UPI,Delivered,2025-04-14,29997.0,2999.7,26997.3,26997.3,2025,4,April,9,Wednesday,2,5,Normal
